moduleId,tDiff,tSync,timeOffsetL,timeOffsetR,effectiveSpeed,pedestalL,pedestalR,energyGainL,energyGainR,lightAtt,PMTSatL,PMTSatR,PMTThresL,PMTThresR
1218,99.3513,-2.31975,-47.3559,51.9954,-8.04669,15,13,22.0322,23.5595,231.655,0.0385564,0.0412291,1.04974,0.931112
1219,100.788,-2.31354,-48.0804,52.7074,-8.0148,13,15,18.9272,18.479,271.847,0.0331226,0.0323383,1.15791,1.15775
1220,98.2632,-0.676853,-48.4547,49.8084,-8.10055,12,14,20.8563,18.7346,259.548,0.0364986,0.0327855,1.13696,1.17698
1221,99.7301,-2.39846,-47.4666,52.2635,-7.97747,15,13,16.9724,18.4626,299.936,0.0297017,0.0323096,1.33898,1.21035
1222,100.817,-2.37291,-48.0355,52.7814,-7.98328,13,23,19.6552,18.3223,259.592,0.0343966,0.032064,1.1711,1.0261
1223,98.4173,-2.09429,-47.1144,51.303,-8.09538,13,13,22.5806,22.4224,244.426,0.0395161,0.0392392,1.03669,1.06919
1224,98.0113,-1.23382,-47.7718,50.2395,-8.00543,13,13,18.451,17.9403,279.759,0.0322892,0.0313955,1.16562,1.21444
1225,97.3453,-3.18985,-45.4828,51.8625,-8.12293,12,13,21.8812,20.6375,241.219,0.0382922,0.0361156,1.09798,1.0699
1226,101.233,-2.35336,-48.2632,52.9699,-8.06337,10,14,17.7931,17.8573,305.278,0.0311378,0.0312503,1.28822,1.22999
1227,97.1927,-1.73734,-46.859,50.3337,-7.99478,18,17,18.59,19.7,263.828,0.0325324,0.034475,0.997781,1.07009
1228,99.0626,-2.34145,-47.1898,51.8727,-7.96607,15,16,16.4849,18.6058,290.528,0.0288486,0.0325601,1.32409,1.03504
1229,99.2416,-2.09786,-47.5229,51.7187,-8.08008,15,13,20.4085,21.3214,250.52,0.0357149,0.0373125,1.06453,1.04661
1230,97.3713,-1.37278,-47.3129,50.0584,-7.99665,13,16,18.6357,17.4263,288.509,0.0326125,0.0304961,1.15865,1.12705
1231,99.2061,-1.75655,-47.8465,51.3596,-8.02509,16,14,19.0747,20.0129,259.196,0.0333807,0.0350226,1.13269,1.09205
1232,95.7035,-1.72715,-46.1246,49.5789,-7.80507,14,20,17.6241,18.8519,287.617,0.0308422,0.0329908,1.1906,1.20263
1233,100.038,-2.37061,-47.6486,52.3898,-8.06122,13,13,22.0257,23.3449,241.136,0.0385449,0.0408536,1.02242,0.97386
1234,99.0572,-3.69413,-45.8345,53.2228,-8.1242,14,13,20.6909,19.7329,265.591,0.036209,0.0345326,1.05361,1.24413
1235,100.472,-2.45677,-47.779,52.6925,-8.01902,16,14,15.9077,17.9144,299.141,0.0278384,0.0313502,1.31642,1.24263
1236,97.6967,-1.69057,-47.1578,50.5389,-8.01848,17,16,22.6269,20.957,238.198,0.039597,0.0366747,0.940947,1.05564
1237,101.046,-3.84561,-46.6773,54.3685,-7.95273,15,13,19.0124,19.7985,261.02,0.0332717,0.0346475,1.09176,1.06868
1238,102.282,-3.81018,-47.3308,54.9512,-7.949,13,14,20.7157,18.6591,266.458,0.0362524,0.0326533,1.11364,1.2246
1239,100.58,-3.50926,-46.7809,53.7994,-7.91547,14,19,20.0883,20.3943,259.689,0.0351545,0.03569,1.128,1.08618
1240,100.202,-3.94321,-46.1579,54.0443,-8.11936,14,13,19.5256,21.7647,251.925,0.0341698,0.0380882,1.11926,1.0457
1241,100.808,-4.03845,-46.3654,54.4423,-8.08836,13,14,18.8115,18.6663,284.02,0.0329201,0.032666,1.17389,1.1467
1242,103.73,-4.30855,-47.5566,56.1737,-8.07281,11,15,20.4626,20.0083,253.878,0.0358096,0.0350145,1.09634,1.06833
1243,98.0344,-4.5158,-44.5014,53.533,-8.02456,15,16,27.3752,25.0501,213.088,0.0479066,0.0438376,0.903744,0.929506
1244,98.3945,-5.97492,-43.2223,55.1722,-8.0652,15,14,21.438,20.8127,246.614,0.0375164,0.0364223,1.06704,1.04993
1245,98.8477,-4.18105,-45.2428,53.6049,-8.14002,15,14,25.7883,26.4014,199.662,0.0451296,0.0462025,0.755609,0.731351
1246,98.9757,-3.28146,-46.2064,52.7693,-7.83439,15,15,21.0399,18.1673,276.911,0.0368198,0.0317928,1.1231,1.07795
1247,98.7175,-5.0825,-44.2762,54.4412,-8.09564,12,17,30.2268,30.3296,187.358,0.052897,0.0530769,0.73865,0.77086
1248,97.7557,-5.56565,-43.3122,54.4435,-8.07489,13,12,31.0659,33.2546,184.213,0.0543654,0.0581956,0.7679,0.713053
1249,100.091,-5.14931,-44.896,55.1946,-8.12118,15,11,30.9477,33.7133,182.041,0.0541585,0.0589982,0.876124,0.810899
1250,100.132,-6.26664,-43.7995,56.3327,-8.14011,13,12,36.4864,38.7259,165.951,0.0638513,0.0677704,0.733811,0.871157
1251,-6.11643,-52.5655,55.6237,49.5073,-8.19078,13,12,22.9153,26.299,266.763,0.0401018,0.0460233,nan,nan
1252,-3.78872,-52.486,54.3804,50.5917,-8.12555,11,13,27.7733,29.4056,189.118,0.0486033,0.0514598,0.945031,1.02348
1253,-7.20395,-52.2405,55.8425,48.6385,-8.12891,15,15,31.9204,35.0819,179.532,0.0558607,0.0613933,0.66633,0.673479
1254,-8.32362,-52.6046,56.7664,48.4428,-8.12318,13,13,32.4806,29.0604,184.678,0.0568411,0.0508557,0.830464,0.789212
1255,-6.37649,-51.7686,54.9568,48.5804,-8.11422,13,13,27.4792,25.5597,199.012,0.0480885,0.0447294,0.797894,0.890297
1256,-5.09439,-52.1577,54.7049,49.6105,-8.0841,10,15,29.4545,27.2044,200.499,0.0515454,0.0476076,0.884587,0.700354
1257,-6.8355,-51.3806,54.7983,47.9628,-8.0639,15,15,31.1174,28.0602,199.463,0.0544554,0.0491053,0.841756,0.834096
1258,-6.74144,-52.3878,55.7585,49.017,-8.11024,14,13,21.7652,21.1335,237.397,0.0380891,0.0369836,1.13566,1.1255
1259,-5.70708,-51.1442,53.9977,48.2906,-8.12576,14,13,28.1274,25.6687,191.403,0.049223,0.0449203,0.929447,0.92218
1260,-7.24266,-50.8317,54.453,47.2103,-8.05466,15,14,21.5085,22.8817,237.382,0.0376399,0.040043,1.06623,1.00612
1261,-4.93201,-51.3341,53.8001,48.8681,-8.00056,11,15,21.766,21.2002,244.528,0.0380905,0.0371004,1.11904,1.07072
1262,-5.38593,-51.0593,53.7522,48.3663,-8.1578,12,12,23.6753,20.7071,234.066,0.0414317,0.0362374,1.01281,0.947828
1263,-5.3009,-51.7676,54.418,49.1171,-8.15245,13,14,28.0773,24.4684,195.582,0.0491353,0.0428197,0.864655,0.972777
1264,-3.82562,-51.7275,53.6403,49.8147,-8.1786,15,13,22.825,22.7978,224.33,0.0399438,0.0398961,0.997514,1.09729
1265,-4.51565,-52.18,54.4379,49.9222,-8.07214,15,19,19.5021,19.6587,258.75,0.0341287,0.0344027,1.02953,1.04802
1266,-7.32752,-51.3134,54.9771,47.6496,-8.08983,13,16,16.8473,16.9687,312.763,0.0294827,0.0296952,1.40829,1.15185
1267,-5.68364,-52.1799,55.0217,49.3381,-8.14651,14,13,17.7933,17.6254,309.842,0.0311383,0.0308444,1.17953,1.24528
1268,-3.7818,-51.82,53.7109,49.9291,-8.17729,13,12,18.9943,20.3136,261.464,0.0332401,0.0355488,1.16092,1.11612
1269,-8.47431,-52.221,56.4581,47.9838,-8.191,15,13,17.2373,17.486,302.4,0.0301653,0.0306006,1.17214,1.18979
1270,-9.22037,-52.9622,57.5724,48.352,-8.11508,18,12,17.3284,18.4339,286.895,0.0303247,0.0322593,1.09546,1.2359
1271,-5.77178,-51.859,54.7449,48.9731,-8.17817,14,13,14.8672,15.7738,347.91,0.0260176,0.0276042,1.39618,1.50778
1272,-4.44902,-52.199,54.4235,49.9744,-8.16355,12,13,16.3895,16.9677,311.882,0.0286816,0.0296935,1.32113,1.34365
1273,-7.52089,-51.912,55.6724,48.1515,-8.18789,12,16,16.4988,15.7758,311.288,0.0288729,0.0276077,1.38564,1.31162
1274,-8.07425,-52.6588,56.696,48.6217,-8.03483,21,16,14.1548,14.9725,354.13,0.0247709,0.0262018,1.32526,1.44813
1275,-5.83074,-51.4572,54.3726,48.5419,-8.10432,17,13,14.8823,16.3611,333.562,0.026044,0.0286319,1.32223,1.31467
1276,-8.39034,-52.0659,56.261,47.8707,-8.11906,16,18,15.4388,17.0417,331.185,0.0270179,0.029823,1.25383,1.15059
1277,-5.84197,-52.705,55.626,49.784,-8.21615,15,11,18.7644,19.1575,264.625,0.0328376,0.0335256,1.01498,1.17215
1278,-6.78554,-52.1399,55.5327,48.7471,-8.24776,14,13,20.3485,21.2446,250.945,0.0356099,0.037178,1.03049,1.06359
1279,-106.206,-3.14944,56.2526,-49.9537,-8.18598,14,13,15.8716,16.2078,308.393,0.0277753,0.0283637,1.26111,1.23918
1280,-105.23,-3.04918,55.664,-49.5656,-8.14017,17,13,15.5297,16.5495,313.129,0.0271769,0.0289617,1.20902,1.34943
1281,-6.52425,47.6665,-44.4044,-50.9287,-8.07357,13,15,20.4368,19.2441,264.134,0.0357644,0.0336771,1.06049,1.19329
1282,-4.60199,48.9113,-46.6103,-51.2123,-8.10238,13,14,19.3666,19.5993,270.355,0.0338915,0.0342987,1.18545,1.21055
1283,-5.74897,48.2472,-45.3727,-51.1216,-8.10457,12,15,17.0233,17.0574,306.125,0.0297909,0.0298505,1.10092,1.12507
1284,-3.40865,47.7532,-46.0488,-49.4575,-8.16738,11,15,16.7581,17.2925,315.96,0.0293267,0.030262,1.38566,1.40423
1285,-5.59111,48.3109,-45.5153,-51.1064,-8.10091,14,16,17.2343,16.9116,308.148,0.03016,0.0295953,1.33416,1.26493
1286,-6.51732,47.2638,-44.0052,-50.5225,-8.00702,13,15,21.7068,20.2941,255.944,0.0379869,0.0355148,1.12753,1.10631
1287,-6.78852,47.1251,-43.7308,-50.5193,-8.03628,16,12,23.7659,21.257,237.767,0.0415903,0.0371998,0.999588,1.00697
1288,-5.59826,48.5766,-45.7775,-51.3758,-8.11433,15,15,23.3955,26.8605,218.028,0.0409422,0.0470059,0.965561,0.941516
1289,-6.98725,46.9669,-43.4732,-50.4605,-8.03602,12,14,21.2014,20.287,242.129,0.0371025,0.0355023,1.22105,1.21196
1290,-7.28463,47.5803,-43.938,-51.2226,-7.97558,13,13,19.7186,20.1284,262.026,0.0345076,0.0352247,1.09221,1.13833
1291,-5.97868,47.3834,-44.3941,-50.3728,-8.02636,12,15,21.0196,20.5479,248.102,0.0367843,0.0359589,1.04104,1.07607
1292,-4.62348,46.6267,-44.315,-48.9385,-8.1722,12,16,23.186,23.6313,220.371,0.0405755,0.0413547,1.01796,0.882865
1293,-4.11038,47.3901,-45.3349,-49.4453,-8.05673,15,11,23.5081,21.4025,217.851,0.0411391,0.0374543,0.756293,0.942925
1294,-7.49874,47.2339,-43.4846,-50.9833,-8.04951,16,12,27.4547,27.3642,196.492,0.0480457,0.0478873,0.827486,0.753487
1295,-3.81111,46.577,-44.6715,-48.4826,-8.05362,12,15,21.4446,19.8709,246.135,0.0375281,0.0347741,0.982175,0.934404
1296,-3.98207,45.4715,-43.4805,-47.4626,-8.19063,12,14,33.6817,35.2783,169.819,0.058943,0.0617371,0.667334,0.599773
1297,-5.7582,46.7598,-43.8807,-49.6389,-8.18728,12,13,30.0679,36.0931,184.932,0.0526188,0.0631629,0.782988,0.824047
1298,-4.1196,47.5811,-45.5214,-49.6409,-8.10491,13,10,28.6019,31.081,196.694,0.0500534,0.0543918,0.742145,0.744447
1299,-4.8847,46.3538,-43.9115,-48.7962,-8.15255,13,12,28.6406,28.5334,165.43,0.050121,0.0499335,0.844283,0.83553
1300,-3.0635,46.1197,-44.5879,-47.6514,-8.15126,13,13,20.7454,19.9964,243.805,0.0363044,0.0349937,nan,nan
